"region","system","network","isIO","instanceId","vCpu","memory","intranetGbps","intranetPPS","hourlyPrice","weeklyPrice","standard","monthlyPrice","yearlyPrice","2yearPrice","3yearPrice","4yearPrice","5yearPrice"
"cn-zhangjiakou","windows","vpc","true","ecs.g6.xlarge",4,16,1.5,50,"0.7","94.09","336.0","336.0","3427.2","5644.8","6652.8","7257.6","7660.8"
"cn-zhangjiakou","windows","vpc","true","ecs.g6e.xlarge",4,16,10,100,"1.1","147.85","528.0","528.0","5385.6","8870.4","10454.4","11404.8","12038.4"
"cn-zhangjiakou","windows","vpc","true","ecs.hfr6.xlarge",4,32,1.5,50,"1.008","135.53","484.0","484.0","4936.8","8131.2","9583.2","10454.4","11035.2"
"cn-zhangjiakou","windows","vpc","true","ecs.r6.xlarge",4,32,1.5,50,"0.92","123.21","440.0","440.0","4488.0","7392.0","8712.0","9504.0","10032.0"
"cn-zhangjiakou","windows","vpc","true","ecs.r6e.xlarge",4,32,10,100,"1.458","196.01","700.0","700.0","7140.0","11760.0","13860.0","15120.0","15960.0"
"cn-zhangjiakou","windows","vpc","true","ecs.c6.2xlarge",8,16,2.5,80,"1.09","146.73","524.0","524.0","5344.8","8803.2","10375.2","11318.4","11947.2"
"cn-zhangjiakou","windows","vpc","true","ecs.s6-c1m2.2xlarge",8,16,0.8,60,"1.5","120.97","432.0","432.0","4406.4","7257.6","8553.6","9331.2","9849.6"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc6.2xlarge",8,16,2.5,80,"1.258","169.13","604.0","604.0","6160.8","10147.2","11959.2","13046.4","13771.2"
"cn-zhangjiakou","windows","vpc","true","ecs.c6e.2xlarge",8,16,10,160,"1.642","220.65","788.0","788.0","8037.6","13238.4","15602.4","17020.8","17966.4"
"cn-zhangjiakou","windows","vpc","true","ecs.t6-c1m4.2xlarge",8,32,0.32,40,"1.311","105.74","377.6","377.6","3851.52","6343.68","7476.48","8156.16","8609.28"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg6.2xlarge",8,32,2.5,80,"1.541","207.21","740.0","740.0","7548.0","12432.0","14652.0","15984.0","16872.0"
"cn-zhangjiakou","windows","vpc","true","ecs.s6-c1m4.2xlarge",8,32,1.2,60,"2.25","181.45","648.0","648.0","6609.6","10886.4","12830.4","13996.8","14774.4"
"cn-zhangjiakou","windows","vpc","true","ecs.g6.2xlarge",8,32,2.5,80,"1.4","188.17","672.0","672.0","6854.4","11289.6","13305.6","14515.2","15321.6"
"cn-zhangjiakou","windows","vpc","true","ecs.g6e.2xlarge",8,32,10,160,"2.2","295.69","1056.0","1056.0","10771.2","17740.8","20908.8","22809.6","24076.8"
"cn-zhangjiakou","windows","vpc","true","ecs.hfr6.2xlarge",8,64,2.5,80,"2.016","271.05","968.0","968.0","9873.6","16262.4","19166.4","20908.8","22070.4"
"cn-zhangjiakou","windows","vpc","true","ecs.r6.2xlarge",8,64,2.5,80,"1.83","246.41","880.0","880.0","8976.0","14784.0","17424.0","19008.0","20064.0"
"cn-zhangjiakou","windows","vpc","true","ecs.r6e.2xlarge",8,64,10,160,"2.917","392.01","1400.0","1400.0","14280.0","23520.0","27720.0","30240.0","31920.0"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc6.3xlarge",12,24,4,90,"1.887","253.69","906.0","906.0","9241.2","15220.8","17938.8","19569.6","20656.8"
"cn-zhangjiakou","windows","vpc","true","ecs.c6.3xlarge",12,24,4,90,"1.64","220.09","786.0","786.0","8017.2","13204.8","15562.8","16977.6","17920.8"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg6.3xlarge",12,48,4,90,"2.312","310.81","1110.0","1110.0","11322.0","18648.0","21978.0","23976.0","25308.0"
"cn-zhangjiakou","windows","vpc","true","ecs.g6.3xlarge",12,48,4,90,"2.1","282.25","1008.0","1008.0","10281.6","16934.4","19958.4","21772.8","22982.4"
"cn-zhangjiakou","windows","vpc","true","ecs.hfr6.3xlarge",12,96,4,90,"3.025","406.57","1452.0","1452.0","14810.4","24393.6","28749.6","31363.2","33105.6"
"cn-zhangjiakou","windows","vpc","true","ecs.r6.3xlarge",12,96,4,90,"2.75","369.61","1320.0","1320.0","13464.0","22176.0","26136.0","28512.0","30096.0"
"cn-zhangjiakou","windows","vpc","true","ecs.c6.4xlarge",16,32,5,100,"2.18","293.45","1048.0","1048.0","10689.6","17606.4","20750.4","22636.8","23894.4"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc6.4xlarge",16,32,5,100,"2.516","338.25","1208.0","1208.0","12321.6","20294.4","23918.4","26092.8","27542.4"
"cn-zhangjiakou","windows","vpc","true","ecs.c6e.4xlarge",16,32,10,300,"3.283","441.29","1576.0","1576.0","16075.2","26476.8","31204.8","34041.6","35932.8"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg6.4xlarge",16,64,5,100,"3.083","414.41","1480.0","1480.0","15096.0","24864.0","29304.0","31968.0","33744.0"
"cn-zhangjiakou","windows","vpc","true","ecs.g6.4xlarge",16,64,5,100,"2.8","376.33","1344.0","1344.0","13708.8","22579.2","26611.2","29030.4","30643.2"
"cn-zhangjiakou","windows","vpc","true","ecs.g6e.4xlarge",16,64,10,300,"4.4","591.37","2112.0","2112.0","21542.4","35481.6","41817.6","45619.2","48153.6"
"cn-zhangjiakou","windows","vpc","true","ecs.hfr6.4xlarge",16,128,5,100,"4.033","542.09","1936.0","1936.0","19747.2","32524.8","38332.8","41817.6","44140.8"
"cn-zhangjiakou","windows","vpc","true","ecs.r6.4xlarge",16,128,5,100,"3.67","492.81","1760.0","1760.0","17952.0","29568.0","34848.0","38016.0","40128.0"
"cn-zhangjiakou","windows","vpc","true","ecs.r6e.4xlarge",16,128,10,300,"5.833","784.01","2800.0","2800.0","28560.0","47040.0","55440.0","60480.0","63840.0"
"cn-zhangjiakou","windows","vpc","true","ecs.d2s.5xlarge",20,88,12,160,"13.258","1068.99","3817.8","3817.8","38941.56","64139.04","75592.44","82464.48","87045.84"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc6.6xlarge",24,48,7.5,150,"3.775","507.37","1812.0","1812.0","18482.4","30441.6","35877.6","39139.2","41313.6"
"cn-zhangjiakou","windows","vpc","true","ecs.c6.6xlarge",24,48,7.5,150,"3.28","440.17","1572.0","1572.0","16034.4","26409.6","31125.6","33955.2","35841.6"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg6.6xlarge",24,96,7.5,150,"4.625","621.61","2220.0","2220.0","22644.0","37296.0","43956.0","47952.0","50616.0"
"cn-zhangjiakou","windows","vpc","true","ecs.g6.6xlarge",24,96,7.5,150,"4.2","564.49","2016.0","2016.0","20563.2","33868.8","39916.8","43545.6","45964.8"
"cn-zhangjiakou","windows","vpc","true","ecs.hfr6.6xlarge",24,192,7.5,150,"6.05","813.13","2904.0","2904.0","29620.8","48787.2","57499.2","62726.4","66211.2"
"cn-zhangjiakou","windows","vpc","true","ecs.r6.6xlarge",24,192,7.5,150,"5.5","739.21","2640.0","2640.0","26928.0","44352.0","52272.0","57024.0","60192.0"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc6.8xlarge",32,64,10,200,"5.033","676.49","2416.0","2416.0","24643.2","40588.8","47836.8","52185.6","55084.8"
"cn-zhangjiakou","windows","vpc","true","ecs.c6.8xlarge",32,64,10,200,"4.37","586.89","2096.0","2096.0","21379.2","35212.8","41500.8","45273.6","47788.8"
"cn-zhangjiakou","windows","vpc","true","ecs.c6e.8xlarge",32,64,10,600,"6.567","882.57","3152.0","3152.0","32150.4","52953.6","62409.6","68083.2","71865.6"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg6.8xlarge",32,128,10,200,"6.166","828.81","2960.0","2960.0","30192.0","49728.0","58608.0","63936.0","67488.0"
"cn-zhangjiakou","windows","vpc","true","ecs.g6.8xlarge",32,128,10,200,"5.6","752.65","2688.0","2688.0","27417.6","45158.4","53222.4","58060.8","61286.4"
"cn-zhangjiakou","windows","vpc","true","ecs.g6e.8xlarge",32,128,10,600,"8.8","1182.73","4224.0","4224.0","43084.8","70963.2","83635.2","91238.4","96307.2"
"cn-zhangjiakou","windows","vpc","true","ecs.r6.8xlarge",32,256,10,200,"7.33","985.61","3520.0","3520.0","35904.0","59136.0","69696.0","76032.0","80256.0"
"cn-zhangjiakou","windows","vpc","true","ecs.hfr6.8xlarge",32,256,10,200,"8.066","1084.17","3872.0","3872.0","39494.4","65049.6","76665.6","83635.2","88281.6"
"cn-zhangjiakou","windows","vpc","true","ecs.r6e.8xlarge",32,256,10,600,"11.667","1568.01","5600.0","5600.0","57120.0","94080.0","110880.0","120960.0","127680.0"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc6.10xlarge",40,96,12.5,300,"6.291","845.61","3020.0","3020.0","30804.0","50736.0","59796.0","65232.0","68856.0"
"cn-zhangjiakou","windows","vpc","true","ecs.d2s.10xlarge",40,176,20,200,"26.515","2137.98","7635.6","7635.6","77883.12","128278.08","151184.88","164928.96","174091.68"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg6.10xlarge",40,192,12.5,300,"7.708","1036.01","3700.0","3700.0","37740.0","62160.0","73260.0","79920.0","84360.0"
"cn-zhangjiakou","windows","vpc","true","ecs.hfr6.10xlarge",40,384,12.5,300,"10.083","1355.21","4840.0","4840.0","49368.0","81312.0","95832.0","104544.0","110352.0"
"cn-zhangjiakou","windows","vpc","true","ecs.c6.13xlarge",52,96,12.5,300,"7.1","953.69","3406.0","3406.0","34741.2","57220.8","67438.8","73569.6","77656.8"
"cn-zhangjiakou","windows","vpc","true","ecs.c6e.13xlarge",52,96,16,900,"10.671","1434.17","5122.0","5122.0","52244.4","86049.6","101415.6","110635.2","116781.6"
"cn-zhangjiakou","windows","vpc","true","ecs.g6.13xlarge",52,192,12.5,300,"9.1","1223.05","4368.0","4368.0","44553.6","73382.4","86486.4","94348.8","99590.4"
"cn-zhangjiakou","windows","vpc","true","ecs.g6e.13xlarge",52,192,16,900,"14.3","1921.93","6864.0","6864.0","70012.8","115315.2","135907.2","148262.4","156499.2"
"cn-zhangjiakou","windows","vpc","true","ecs.r6.13xlarge",52,384,12.5,300,"11.92","1601.61","5720.0","5720.0","58344.0","96096.0","113256.0","123552.0","130416.0"
"cn-zhangjiakou","windows","vpc","true","ecs.r6e.13xlarge",52,384,16,900,"18.958","2548.01","9100.0","9100.0","92820.0","152880.0","180180.0","196560.0","207480.0"
"cn-zhangjiakou","windows","vpc","true","ecs.re6.13xlarge",52,768,10,180,"23.108","3105.66","11091.6","11091.6","113134.32","186338.88","219613.68","239578.56","252888.48"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc6.16xlarge",64,128,20,400,"10.066","1352.97","4832.0","4832.0","49286.4","81177.6","95673.6","104371.2","110169.6"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg6.16xlarge",64,256,20,400,"12.333","1657.61","5920.0","5920.0","60384.0","99456.0","117216.0","127872.0","134976.0"
"cn-zhangjiakou","windows","vpc","true","ecs.hfr6.16xlarge",64,512,20,400,"16.133","2168.33","7744.0","7744.0","78988.8","130099.2","153331.2","167270.4","176563.2"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc6.20xlarge",80,192,25,600,"12.583","1691.21","6040.0","6040.0","61608.0","101472.0","119592.0","130464.0","137712.0"
"cn-zhangjiakou","windows","vpc","true","ecs.d2s.20xlarge",80,352,35,450,"53.03","4275.95","15271.2","15271.2","155766.24","256556.16","302369.76","329857.92","348183.36"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg6.20xlarge",80,384,25,600,"15.416","2072.01","7400.0","7400.0","75480.0","124320.0","146520.0","159840.0","168720.0"
"cn-zhangjiakou","windows","vpc","true","ecs.ebmhfg6.20xlarge",80,384,30,600,"15.417","2072.01","7400.0","7400.0","75480.0","124320.0","146520.0","159840.0","168720.0"
"cn-zhangjiakou","windows","vpc","true","ecs.hfr6.20xlarge",80,768,25,600,"20.166","2710.41","9680.0","9680.0","98736.0","162624.0","191664.0","209088.0","220704.0"
"cn-zhangjiakou","windows","vpc","true","ecs.ebmhfr6.20xlarge",80,768,30,600,"20.167","2710.41","9680.0","9680.0","98736.0","162624.0","191664.0","209088.0","220704.0"
"cn-zhangjiakou","windows","vpc","true","ecs.c6.26xlarge",104,192,25,600,"14.19","1907.37","6812.0","6812.0","69482.4","114441.6","134877.6","147139.2","155313.6"
"cn-zhangjiakou","windows","vpc","true","ecs.ebmc6.26xlarge",104,192,30,600,"14.19","1907.37","6812.0","6812.0","69482.4","114441.6","134877.6","147139.2","155313.6"
"cn-zhangjiakou","windows","vpc","true","ecs.c6e.26xlarge",104,192,32,2400,"21.342","2868.33","10244.0","10244.0","104488.8","172099.2","202831.2","221270.4","233563.2"
"cn-zhangjiakou","windows","vpc","true","ecs.g6.26xlarge",104,384,25,600,"18.2","2446.09","8736.0","8736.0","89107.2","146764.8","172972.8","188697.6","199180.8"
"cn-zhangjiakou","windows","vpc","true","ecs.ebmg6.26xlarge",104,384,30,600,"18.2","2446.09","8736.0","8736.0","89107.2","146764.8","172972.8","188697.6","199180.8"
"cn-zhangjiakou","windows","vpc","true","ecs.ebmr6.26xlarge",104,768,30,600,"23.83","3203.21","11440.0","11440.0","116688.0","192192.0","226512.0","247104.0","260832.0"
"cn-zhangjiakou","windows","vpc","true","ecs.r6.26xlarge",104,768,25,600,"23.83","3203.21","11440.0","11440.0","116688.0","192192.0","226512.0","247104.0","260832.0"
"cn-zhangjiakou","windows","vpc","true","ecs.re6.26xlarge",104,1536,16,300,"46.215","6211.31","22183.2","22183.2","226268.64","372677.76","439227.36","479157.12","505776.96"
"cn-zhangjiakou","windows","vpc","true","ecs.re6.52xlarge",208,3072,32,600,"92.43","12422.6","44366.4","44366.4","452537.28","745355.52","878454.72","958314.24","1011553.92"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-lc2m1.nano",1,0.5,0.1,4,"0.05","3.93","14.0","13.3","126.0","201.6","226.8","241.92","252.0"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-lc1m1.small",1,1,0.2,6,"0.06","5.05","18.0","17.1","162.0","259.2","291.6","311.04","324.0"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-lc1m2.small",1,2,0.2,6,"0.13","10.09","36.0","34.2","324.0","518.4","583.2","622.08","648.0"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-c1m1.large",2,2,0.5,10,"0.22","17.37","62.0","58.9","558.0","892.8","1004.4","1071.36","1116.0"
"cn-zhangjiakou","windows","vpc","true","ecs.ic5.large",2,2,1,30,"0.44","35.85","128.0","128.0","1305.6","2150.4","2534.4","2764.8","2918.4"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-lc1m2.large",2,4,0.4,10,"0.25","20.17","72.0","68.4","648.0","1036.8","1166.4","1244.16","1296.0"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-c1m2.large",2,4,0.5,10,"0.3","24.37","87.0","82.65","783.0","1252.8","1409.4","1503.36","1566.0"
"cn-zhangjiakou","windows","vpc","true","ecs.c5.large",2,4,1,20,"0.47","37.53","134.0","134.0","1366.8","2251.2","2653.2","2894.4","3055.2"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc5.large",2,4,1,30,"0.65","52.65","188.0","188.0","1872.48","2977.92","3384.0","3609.6","3722.4"
"cn-zhangjiakou","windows","vpc","true","ecs.g5ne.large",2,8,1,40,"0.487","65.46","233.75","233.75","2384.25","3927.0","4628.25","5049.0","5329.5"
"cn-zhangjiakou","windows","vpc","true","ecs.g5.large",2,8,1,20,"0.66","53.49","191.0","191.0","1948.2","3208.8","3781.8","4125.6","4354.8"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-lc1m4.large",2,8,0.4,10,"0.41","33.33","119.0","113.05","1071.0","1713.6","1927.8","2056.32","2142.0"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-c1m4.large",2,8,0.5,10,"0.47","37.81","135.0","128.25","1215.0","1944.0","2187.0","2332.8","2430.0"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg5.large",2,8,1,30,"0.86","69.73","249.0","249.0","2420.28","3884.4","4392.36","4661.28","4780.8"
"cn-zhangjiakou","windows","vpc","true","ecs.r5.large",2,16,1,20,"0.85","68.61","245.0","245.0","2499.0","4116.0","4851.0","5292.0","5586.0"
"cn-zhangjiakou","windows","vpc","true","ecs.ic5.xlarge",4,4,1.5,50,"0.89","71.41","255.0","255.0","2601.0","4284.0","5049.0","5508.0","5814.0"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-c1m1.xlarge",4,4,0.8,20,"0.43","35.01","125.0","118.75","1125.0","1800.0","2025.0","2160.0","2250.0"
"cn-zhangjiakou","windows","vpc","true","ecs.c5.xlarge",4,8,1.5,30,"0.93","75.33","269.0","269.0","2743.8","4519.2","5326.2","5810.4","6133.2"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-c1m2.xlarge",4,8,0.8,20,"0.6","48.45","173.0","164.35","1557.0","2491.2","2802.6","2989.44","3114.0"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc5.xlarge",4,8,1.5,50,"1.31","105.57","377.0","377.0","3754.92","5971.68","6786.0","7238.4","7464.6"
"cn-zhangjiakou","windows","vpc","true","ecs.gn6i-c4g1.xlarge",4,15,4,50,"10.46","843.65","3013.0","3013.0","30732.6","50618.4","59657.4","65080.8","68696.4"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-c1m4.xlarge",4,16,0.8,20,"0.94","75.61","270.0","256.5","2430.0","3888.0","4374.0","4665.6","4860.0"
"cn-zhangjiakou","windows","vpc","true","ecs.g5ne.xlarge",4,16,2,75,"0.974","130.91","467.5","467.5","4768.5","7854.0","9256.5","10098.0","10659.0"
"cn-zhangjiakou","windows","vpc","true","ecs.g5.xlarge",4,16,1.5,30,"1.33","107.25","383.0","383.0","3906.6","6434.4","7583.4","8272.8","8732.4"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg5.xlarge",4,16,1.5,50,"1.73","139.45","498.0","498.0","4840.56","7768.8","8784.72","9322.56","9561.6"
"cn-zhangjiakou","windows","vpc","true","ecs.r5.xlarge",4,32,1.5,30,"1.7","136.93","489.0","489.0","4987.8","8215.2","9682.2","10562.4","11149.2"
"cn-zhangjiakou","windows","vpc","true","ecs.i2ne.xlarge",4,32,1.5,50,"1.482","199.34","711.9","711.9","8542.8","17085.6","25628.4","34171.2","42714.0"
"cn-zhangjiakou","windows","vpc","true","ecs.i2.xlarge",4,32,1,50,"1.33","179.21","640.0","640.0","6528.0","10752.0","12672.0","13824.0","14592.0"
"cn-zhangjiakou","windows","vpc","true","ecs.ic5.2xlarge",8,8,2.5,80,"1.77","142.81","510.0","510.0","5202.0","8568.0","10098.0","11016.0","11628.0"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-c1m1.2xlarge",8,8,1.2,40,"0.87","70.01","250.0","237.5","2250.0","3600.0","4050.0","4320.0","4500.0"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-c1m2.2xlarge",8,16,1.2,40,"1.2","97.17","347.0","329.65","3123.0","4996.8","5621.4","5996.16","6246.0"
"cn-zhangjiakou","windows","vpc","true","ecs.c5.2xlarge",8,16,2.5,50,"1.86","150.37","537.0","537.0","5477.4","9021.6","10632.6","11599.2","12243.6"
"cn-zhangjiakou","windows","vpc","true","ecs.hfc5.2xlarge",8,16,2,100,"2.61","210.85","753.0","753.0","7499.88","11927.52","13554.0","14457.6","14909.4"
"cn-zhangjiakou","windows","vpc","true","ecs.gn6i-c8g1.2xlarge",8,31,5,80,"12.6","1016.13","3629.0","3629.0","37015.8","60967.2","71854.2","78386.4","82741.2"
"cn-zhangjiakou","windows","vpc","true","ecs.g5.2xlarge",8,32,2.5,50,"2.66","214.21","765.0","765.0","7803.0","12852.0","15147.0","16524.0","17442.0"
"cn-zhangjiakou","windows","vpc","true","ecs.gn6v-c8g1.2xlarge",8,32,2.5,80,"19.84","1600.21","5715.0","4229.1","42519.6","85039.2","106984.8","123444.0","178308.0"
"cn-zhangjiakou","windows","vpc","true","ecs.t5-c1m4.2xlarge",8,32,1.2,40,"1.88","151.21","540.0","513.0","4860.0","7776.0","8748.0","9331.2","9720.0"
"cn-zhangjiakou","windows","vpc","true","ecs.g5ne.2xlarge",8,32,3.5,150,"3.25","261.81","935.0","935.0","9537.0","15708.0","18513.0","20196.0","21318.0"
"cn-zhangjiakou","windows","vpc","true","ecs.i2g.2xlarge",8,32,2,100,"2.305","309.69","1106.0","1106.0","11281.2","18580.8","21898.8","23889.6","25216.8"
"cn-zhangjiakou","windows","vpc","true","ecs.hfg5.2xlarge",8,32,2,100,"3.46","278.89","996.0","996.0","9681.12","15537.6","17569.44","18645.12","19123.2"
"cn-zhangjiakou","windows","vpc","true","ecs.i2.2xlarge",8,64,2,100,"2.67","358.41","1280.0","1280.0","13056.0","21504.0","25344.0","27648.0","29184.0"
"cn-zhangjiakou","windows","vpc","true","ecs.r5.2xlarge",8,64,2.5,50,"3.4","273.85","978.0","978.0","9975.6","16430.4","19364.4","21124.8","22298.4"
"cn-zhangjiakou","windows","vpc","true","ecs.i2ne.2xlarge",8,32,2.5,100,"2.964","398.67","1423.8","1423.8","17085.6","34171.2","51256.8","68342.4","85428.0"
"cn-zhangjiakou","windows","vpc","true","ecs.vgn6i-m8.2xlarge",10,46,4,80,"4.548","611.25","2183.0","2183.0","26196.0","52392.0","78588.0","104784.0","130980.0"
"cn-zhangjiakou","windows","vpc","true","ecs.ic5.3xlarge",12,12,4,90,"2.66","214.21","765.0","765.0","7803.0","12852.0","15147.0","16524.0","17442.0"
